,OverallQual,GrLivArea,GarageCars,YearBuilt,GarageArea,FullBath,TotalBsmtSF,ExterQual_E,BsmtQual_E,KitchenQual_E,Neighborhood_E,GarageFinish_E,OverallQual2,YearBuilt2,TotalBsmtSF2,Neighborhood_E2,GrLivArea2,SalePrice
1286,6,7.192182058713246,2,1963,6.270988431858299,1,1328,2.0,3.0,2.0,14.0,2.0,36,3853369,1763584,196.0,51.7274827656767,143000
1287,5,7.367077059881012,2,1964,5.968707559985366,2,1624,2.0,3.0,2.0,19.0,2.0,25,3857296,2637376,361.0,54.27382440622506,190000
1288,8,7.414572881350589,2,2000,6.214608098422191,2,1501,3.0,4.0,4.0,23.0,4.0,64,4000000,2253001,529.0,54.97589101285957,278000
1289,8,7.58629630715272,3,2006,6.625392368007956,2,1085,3.0,4.0,4.0,24.0,4.0,64,4024036,1177225,576.0,57.551891659919,281000
1290,5,7.050122520269059,2,1964,6.184148890937483,1,1152,2.0,3.0,2.0,11.0,3.0,25,3857296,1327104,121.0,49.704227550804944,180500
1291,5,7.172424577124845,1,1972,5.579729825986222,2,630,2.0,3.0,2.0,3.0,2.0,25,3888784,396900,9.0,51.443674314544516,119500
1292,5,7.771910256435763,1,1892,6.07073772800249,2,994,2.0,3.0,2.0,6.0,3.0,25,3579664,988036,36.0,60.40258903409141,107500
1293,7,7.417580402414544,2,1976,6.270988431858299,2,832,2.0,4.0,2.0,14.0,3.0,49,3904576,692224,196.0,55.02049902628431,162900
1294,5,6.762729506931879,2,1955,6.35088571671474,1,864,2.0,3.0,2.0,5.0,2.0,25,3822025,746496,25.0,45.734510383927095,115000
1295,5,6.959398512133975,1,1968,5.666426688112432,1,1052,2.0,3.0,2.0,11.0,3.0,25,3873024,1106704,121.0,48.433227650692594,138500
1296,5,7.029087564149662,2,1963,6.26530121273771,2,1120,2.0,3.0,2.0,11.0,3.0,25,3853369,1254400,121.0,49.40807198448343,155000
1297,6,6.9782137426306985,2,2005,6.26530121273771,2,547,2.0,4.0,2.0,5.0,4.0,36,4020025,299209,25.0,48.69546703783994,140000
1299,5,7.1284959456800365,1,1959,5.723585101952381,1,1246,2.0,3.0,3.0,11.0,3.0,25,3837681,1552516,121.0,50.81545444757672,154000
1300,7,7.592870287844818,2,1999,6.19644412779452,2,978,3.0,4.0,3.0,15.0,4.0,49,3996001,956484,225.0,57.65167920803665,225000
1301,6,7.3098814858247865,1,1942,5.365976015021851,1,771,2.0,3.0,3.0,18.0,2.0,36,3771364,594441,324.0,53.43436733680399,177500
1302,8,7.834788107388194,3,1994,6.739336627357174,2,1165,3.0,4.0,3.0,25.0,3.0,64,3976036,1357225,625.0,61.38390468767148,290000
1303,7,7.388327859577107,3,2005,6.727431724850855,2,1616,3.0,4.0,3.0,20.0,3.0,49,4020025,2611456,400.0,54.58738856060323,232000
1304,7,7.443663683115591,2,2004,5.942799375126701,2,976,3.0,4.0,3.0,5.0,2.0,49,4016016,952576,25.0,55.40812902733396,130000
1305,9,7.410347097821024,2,2006,6.734591659972948,2,1652,3.0,5.0,4.0,24.0,4.0,81,4024036,2729104,576.0,54.91324411018447,325000
1306,7,7.221835825288449,2,2005,6.163314804034641,2,1368,3.0,4.0,3.0,24.0,3.0,49,4020025,1871424,576.0,52.15491268741969,202500
1307,5,6.898714534329988,2,1994,6.175867270105761,1,990,2.0,4.0,2.0,17.0,2.0,25,3976036,980100,289.0,47.592262226175826,138000
1308,5,7.023758954738443,2,1948,6.270988431858299,1,924,2.0,3.0,3.0,6.0,2.0,25,3794704,853776,36.0,49.33318985426846,147000
1309,6,7.166265974133638,2,1991,6.208590026096629,2,1278,2.0,4.0,3.0,13.0,3.0,36,3964081,1633284,169.0,51.35536801202554,179200
1310,7,7.551186867296149,2,1959,6.342121418721152,2,1902,3.0,4.0,4.0,18.0,4.0,49,3837681,3617604,324.0,57.02042310482583,335000
1311,7,7.150701457592526,2,2005,6.2324480165505225,2,1274,3.0,4.0,3.0,17.0,3.0,49,4020025,1623076,289.0,51.13253133561588,203000
1312,8,7.941295570906532,2,1990,6.621405651764134,2,1453,3.0,5.0,3.0,25.0,3.0,64,3960100,2111209,625.0,63.0641753444997,302000
1313,9,7.8632667240095735,3,1999,6.659293919683638,2,1393,3.0,4.0,3.0,25.0,4.0,81,3996001,1940449,625.0,61.83096357291625,333168
1314,4,6.855408798609928,1,1954,5.638354669333745,1,948,2.0,3.0,2.0,5.0,2.0,16,3818116,898704,25.0,46.99662979605842,119000
1315,6,7.655864017616056,2,1969,6.3578422665081,2,952,2.0,2.0,2.0,11.0,2.0,36,3876961,906304,121.0,58.612253856228264,206900
1316,8,7.396948602621014,3,2008,6.7580945044277305,2,1622,3.0,5.0,4.0,17.0,3.0,64,4032064,2630884,289.0,54.71484862981696,295493
1317,7,7.210079628170788,2,2006,6.1463292576688975,2,1352,3.0,5.0,3.0,20.0,3.0,49,4024036,1827904,400.0,51.98524824456341,208900
1318,8,7.488852955733459,3,2001,6.618738983517219,2,1753,3.0,4.0,3.0,17.0,3.0,64,4004001,3073009,289.0,56.082918592597764,275000
1319,4,6.855408798609928,1,1954,5.517452896464707,1,864,2.0,3.0,2.0,5.0,2.0,16,3818116,746496,25.0,46.99662979605842,111000
1320,6,7.2991214627108,2,1957,6.093569770045136,1,1478,2.0,3.0,2.0,11.0,3.0,36,3829849,2184484,121.0,53.277174127405445,156500
1321,3,6.580639137284949,1,1949,5.662960480135946,1,0,2.0,1.0,2.0,4.0,2.0,9,3798601,0,16.0,43.3048114551664,72500
1322,7,7.562161631225652,2,1992,6.336825731146441,2,750,3.0,4.0,3.0,25.0,3.0,49,3968064,562500,625.0,57.18628853678141,190000
1323,4,6.5638555265321274,0,1940,0.0,1,420,1.0,3.0,1.0,4.0,1.0,16,3763600,176400,16.0,43.08419937318635,82500
1324,8,7.493317248862145,3,2006,6.79794041297493,2,1795,3.0,5.0,3.0,20.0,3.0,64,4024036,3222025,400.0,56.14980339209495,147000
1325,4,6.680854678790215,0,1922,0.0,1,796,2.0,3.0,2.0,2.0,1.0,16,3694084,633616,4.0,44.63381923911311,55000
1326,3,6.652863029353347,0,1931,0.0,1,544,2.0,3.0,3.0,5.0,1.0,9,3728761,295936,25.0,44.260586487336596,79000
1327,5,6.705639094860003,1,1982,5.579729825986222,1,816,3.0,3.0,3.0,12.0,2.0,25,3928324,665856,144.0,44.96559567051488,130500
1328,6,7.934871565945177,2,1920,6.255750041753367,2,1510,3.0,4.0,2.0,6.0,2.0,36,3686400,2280100,36.0,62.96218676804527,256000
1329,7,7.398174092970465,2,1998,6.137727054086234,2,935,2.0,4.0,2.0,15.0,4.0,49,3992004,874225,225.0,54.73297990989936,176500
1330,8,7.370860166536716,3,2006,6.716594773520978,2,1588,3.0,4.0,3.0,20.0,3.0,64,4024036,2521744,400.0,54.32957959463767,227000
1331,5,6.86171134048073,2,1976,6.3578422665081,1,911,2.0,3.0,2.0,17.0,2.0,25,3904576,829921,289.0,47.08308252008186,132500
1332,4,6.705639094860003,1,1938,5.666426688112432,1,816,2.0,3.0,2.0,5.0,2.0,16,3755844,665856,25.0,44.96559567051488,100000
1333,5,7.215975002651466,1,1938,5.697093486505405,1,803,2.0,3.0,3.0,2.0,2.0,25,3755844,644809,4.0,52.07029523889082,125500
1334,5,7.2196420401307355,2,1970,6.089044875446846,1,765,2.0,3.0,2.0,3.0,2.0,25,3880900,585225,9.0,52.12323118762309,125000
1335,6,7.19668657083435,2,1977,6.447305862541213,2,1350,2.0,4.0,2.0,14.0,3.0,36,3908529,1822500,196.0,51.79229759882748,167900
1336,5,7.4127640174265625,2,1973,6.2285110035911835,2,1656,2.0,3.0,2.0,14.0,2.0,25,3892729,2742336,196.0,54.94907037805399,135000
1337,4,6.542471960506805,0,1941,0.0,1,693,2.0,3.0,1.0,6.0,1.0,16,3767481,480249,36.0,42.80393935401775,52500
1338,7,7.529406457837013,2,2002,6.20050917404269,2,916,3.0,4.0,3.0,17.0,3.0,49,4008004,839056,289.0,56.69196160731771,200000
1339,5,6.762729506931879,1,1972,5.666426688112432,1,864,2.0,3.0,2.0,17.0,3.0,25,3888784,746496,289.0,45.734510383927095,128500
1340,4,6.771935555839602,4,1971,6.175867270105761,1,858,2.0,3.0,2.0,11.0,2.0,16,3884841,736164,121.0,45.85911117244462,123000
1341,6,7.016609683894219,2,2003,6.3578422665081,1,1114,2.0,4.0,3.0,13.0,2.0,36,4012009,1240996,169.0,49.232811456118135,155000
1342,8,7.682482446534506,2,2002,6.473890696352274,2,1284,3.0,4.0,3.0,17.0,3.0,64,4008004,1648656,289.0,59.020536541310804,228500
1343,6,7.5569505720129,2,1928,5.8377304471659395,1,896,2.0,3.0,2.0,18.0,2.0,36,3717184,802816,324.0,57.107501947846096,177000
1344,7,7.284134806195205,2,2006,6.089044875446846,2,728,3.0,4.0,3.0,17.0,4.0,49,4024036,529984,289.0,53.05861987482445,155835
1345,4,6.8679744089702925,1,1920,5.733341276897746,1,960,2.0,3.0,1.0,6.0,2.0,16,3686400,921600,36.0,47.16907248227084,108500
1346,7,7.676473646389156,2,1968,6.2324480165505225,2,1568,2.0,3.0,2.0,14.0,3.0,49,3873024,2458624,196.0,58.92824764370722,262500
1347,8,7.482681828154651,3,2006,6.569481420414296,2,1732,3.0,5.0,3.0,22.0,4.0,64,4024036,2999824,484.0,55.99052734139583,283463
1348,7,7.3098814858247865,2,1998,6.244166900663736,2,1482,3.0,4.0,3.0,13.0,3.0,49,3992004,2196324,169.0,53.43436733680399,215000
1349,8,7.765993079407675,0,1872,0.0,2,684,2.0,3.0,2.0,6.0,1.0,64,3504384,467856,36.0,60.310648509407905,122000
1350,5,7.876638460975463,4,1969,6.876264611890766,2,1248,2.0,3.0,2.0,11.0,2.0,25,3876961,1557504,121.0,62.04143344491791,200000
1351,6,7.448333860897476,2,1962,6.19644412779452,1,858,2.0,3.0,2.0,11.0,4.0,36,3849444,736164,121.0,55.4776773033919,171000
1352,6,7.0707241072602764,2,1937,6.437751649736401,1,698,3.0,3.0,2.0,4.0,2.0,36,3751969,487204,16.0,49.99513940099163,134900
1353,8,8.08301991917133,3,1995,6.502790045915623,2,2033,3.0,4.0,3.0,25.0,4.0,64,3980025,4133089,625.0,65.33521101372048,410000
1354,7,7.531552381407289,3,2000,6.733401891837359,2,992,3.0,4.0,3.0,17.0,3.0,49,4000000,984064,289.0,56.724281273881815,235000
1355,7,7.560601162768557,2,1968,6.1903154058531475,3,570,2.0,3.0,3.0,14.0,3.0,49,3873024,324900,196.0,57.162689942457256,170000
1356,5,6.794586580876499,1,1966,5.579729825986222,1,864,2.0,3.0,2.0,11.0,3.0,25,3865156,746496,121.0,46.16640680502699,110000
1357,5,6.983789965258135,2,1971,6.2166061010848646,1,1078,2.0,3.0,2.0,11.0,4.0,25,3884841,1162084,121.0,48.77332227884022,149900
1358,6,7.3613754289773485,2,2000,6.089044875446846,2,756,3.0,4.0,3.0,20.0,2.0,36,4000000,571536,400.0,54.18984820635144,177500
1359,9,7.591357046698551,3,2004,6.647688373563329,2,1980,3.0,5.0,4.0,24.0,4.0,81,4016016,3920400,576.0,57.62870181045975,315000
1360,5,7.86403565907245,2,1921,6.432940092739179,3,612,2.0,3.0,2.0,9.0,3.0,25,3690241,374544,81.0,61.84305684716307,189000
1361,7,7.333676395657684,2,2005,6.066108090103747,2,1530,3.0,5.0,3.0,23.0,4.0,49,4020025,2340900,529.0,53.78280947622668,260000
1362,4,7.461065514354283,1,1920,5.910796644040527,2,715,2.0,3.0,2.0,11.0,2.0,16,3686400,511225,121.0,55.66749860948674,104900
1363,6,7.253470382684528,2,2006,6.07073772800249,2,616,2.0,4.0,3.0,15.0,4.0,36,4024036,379456,225.0,52.61283259248163,156932
1364,7,7.0909098220799835,2,2005,6.175867270105761,2,600,3.0,4.0,3.0,20.0,3.0,49,4020025,360000,400.0,50.28100210487038,144152
1365,7,7.423568444259167,2,2000,6.498282149476434,2,814,3.0,4.0,3.0,20.0,3.0,49,4000000,662596,400.0,55.10936844660046,216000
1366,7,7.490529402060711,2,1999,6.3784261836515865,2,873,3.0,4.0,3.0,17.0,3.0,49,3996001,762129,289.0,56.108030723136,193000
1367,5,7.297091005160418,1,1977,5.820082930352362,2,757,2.0,3.0,2.0,1.0,3.0,25,3908529,573049,1.0,53.24753713759308,127000
1368,6,6.744059186311348,2,2003,6.042632833682381,1,848,3.0,4.0,3.0,17.0,4.0,36,4012009,719104,289.0,45.48233430847048,144000
1369,8,7.419979923661835,2,2003,6.220590170099739,2,1657,3.0,4.0,3.0,17.0,4.0,64,4012009,2745649,289.0,55.056102067544685,232000
1370,4,7.226209010100671,1,1920,5.82600010738045,1,840,1.0,3.0,2.0,6.0,4.0,16,3686400,705600,36.0,52.218096657660126,105000
1371,6,7.415776975415394,1,1955,5.934894195619588,1,992,2.0,3.0,3.0,11.0,3.0,36,3822025,984064,121.0,54.99374814910109,165500
1372,7,7.6487397889562425,2,1998,6.369900982828227,2,1108,2.0,4.0,3.0,17.0,3.0,49,3992004,1227664,289.0,58.503220359162384,274300
1373,10,7.876258882303226,3,2001,6.690842277418564,2,2633,4.0,5.0,4.0,25.0,3.0,100,4004001,6932689,625.0,62.03545398106046,466500
1374,7,7.580189417944541,3,2005,6.842683282238422,2,1026,3.0,4.0,3.0,20.0,4.0,49,4020025,1052676,400.0,57.4592716119184,250000
1375,8,7.360103972989152,3,2007,6.583409222158765,2,1571,3.0,4.0,3.0,22.0,4.0,64,4028049,2468041,484.0,54.1711304932107,239000
1376,6,6.673297967767654,1,1930,5.081404364984463,1,768,2.0,4.0,2.0,9.0,2.0,36,3724900,589824,81.0,44.532905766611904,91000
1377,5,7.380879035564116,2,1941,6.493753839851686,2,984,2.0,3.0,2.0,5.0,2.0,25,3767481,968256,25.0,54.47737533762988,117000
1378,6,6.895682697747868,1,1973,5.579729825986222,1,483,2.0,3.0,2.0,3.0,2.0,36,3892729,233289,9.0,47.55043986801932,83000
1379,5,7.240649694255466,2,2006,5.993961427306569,2,384,2.0,4.0,3.0,22.0,4.0,25,4024036,147456,484.0,52.42700799492177,167500
1380,3,6.762729506931879,1,1914,5.303304908059076,1,864,2.0,3.0,2.0,5.0,2.0,9,3663396,746496,25.0,45.734510383927095,58500
1381,6,7.658227526161352,2,1970,6.311734809152915,2,1205,2.0,3.0,2.0,11.0,4.0,36,3880900,1452025,121.0,58.64844884245542,237500
1382,7,7.47477218239787,2,1920,6.3578422665081,1,596,2.0,2.0,3.0,6.0,2.0,49,3686400,355216,36.0,55.87221917874901,157000
1383,5,7.256297239690681,2,1918,6.3578422665081,2,816,2.0,3.0,3.0,7.0,2.0,25,3678724,665856,49.0,52.65384963074259,112000
1384,6,7.138073034044347,1,1939,5.638354669333745,1,560,2.0,3.0,2.0,5.0,2.0,36,3759721,313600,25.0,50.95208663935107,105000
1385,4,7.051855622955894,1,1922,5.484796933490655,1,796,2.0,3.0,3.0,2.0,2.0,16,3694084,633616,4.0,49.72866772701466,125500
1386,7,7.932003152361385,2,1978,6.336825731146441,3,1392,2.0,4.0,3.0,14.0,3.0,49,3912484,1937664,196.0,62.916674009070945,250000
1387,6,7.834788107388194,1,1916,5.37989735354046,2,714,2.0,3.0,3.0,6.0,2.0,36,3671056,509796,36.0,61.38390468767148,136000
1388,9,7.465655310134056,3,2006,6.63200177739563,2,1746,4.0,5.0,4.0,15.0,4.0,81,4024036,3048516,225.0,55.73600920973283,377500
1389,6,7.105786129481271,2,1941,6.089044875446846,1,735,2.0,3.0,2.0,4.0,2.0,36,3767481,540225,16.0,50.49219651792843,131000
1390,7,7.330405211844402,2,2000,6.295266001439646,2,1525,3.0,4.0,3.0,17.0,3.0,49,4000000,2325625,289.0,53.734840569835576,235000
1391,5,7.368339686311381,3,1967,6.675823221634848,2,1584,2.0,3.0,2.0,11.0,2.0,25,3869089,2509056,121.0,54.2924297328713,124000
1392,5,6.803505257608338,1,1967,5.666426688112432,1,864,2.0,3.0,2.0,11.0,3.0,25,3869089,746496,121.0,46.28768379030429,123000
1393,6,7.556427969440253,2,1905,6.511745329644728,2,482,2.0,2.0,2.0,6.0,2.0,36,3629025,232324,36.0,57.09960365733894,163000
1394,7,7.313886831633462,3,2006,6.47543271670409,2,1356,3.0,4.0,3.0,16.0,4.0,49,4024036,1838736,256.0,53.492940585941355,246578
1395,8,7.817222785508166,3,2005,6.466144724237619,2,1094,3.0,4.0,3.0,22.0,4.0,64,4020025,1196836,484.0,61.10897207826805,281213
1396,5,7.431299675155903,2,1948,6.35088571671474,1,747,2.0,3.0,2.0,22.0,2.0,25,3794704,558009,484.0,55.22421486197223,160000
1397,5,7.322510433997394,1,1920,5.198497031265826,1,939,2.0,3.0,2.0,4.0,2.0,25,3686400,881721,16.0,53.619159056000704,137500
1398,5,7.552237287560802,1,1950,5.484796933490655,1,1208,2.0,3.0,2.0,11.0,2.0,25,3802500,1459264,121.0,57.036288047623735,138000
1399,6,7.3833681469923835,1,1925,5.37989735354046,2,976,2.0,3.0,3.0,9.0,2.0,36,3705625,952576,81.0,54.514125194021744,137450
1400,6,7.055312843339752,1,1929,5.342334251964811,1,862,2.0,3.0,2.0,4.0,3.0,36,3721041,743044,16.0,49.77743931739485,120000
1401,6,7.374001859350161,2,2004,5.988961416889864,2,839,2.0,3.0,2.0,15.0,4.0,36,4016016,703921,225.0,54.375903421699626,193000
1402,7,7.166265974133638,2,2006,6.4967749901858625,2,1286,3.0,4.0,3.0,17.0,3.0,49,4024036,1653796,289.0,51.35536801202554,193879
1403,8,7.289610521451167,3,2007,6.626717749249025,2,1485,3.0,4.0,3.0,20.0,2.0,64,4028049,2205225,400.0,53.13842155445156,282922
1404,3,7.102499355774649,3,1915,6.842683282238422,1,672,2.0,3.0,2.0,6.0,2.0,9,3667225,451584,36.0,50.4454970987793,105000
1405,8,7.4067107301776405,2,2004,6.180016653652572,2,1594,3.0,5.0,3.0,18.0,4.0,64,4016016,2540836,324.0,54.859363840528594,275000
1406,5,6.645090969505644,2,1972,5.983936280687191,1,768,2.0,4.0,2.0,17.0,2.0,25,3888784,589824,289.0,44.15723399300546,133000
1407,5,6.726233402358747,0,1985,0.0,1,833,2.0,3.0,2.0,12.0,1.0,25,3940225,693889,144.0,45.24221578300652,112000
1408,4,7.218176838403408,2,1910,6.270988431858299,1,622,2.0,2.0,2.0,6.0,2.0,16,3648100,386884,36.0,52.102076870463414,125500
1409,7,7.646831391430482,2,1986,6.297109319933935,2,791,2.0,4.0,2.0,14.0,4.0,49,3944196,625681,196.0,58.47403032896665,215000
1410,7,7.518064181233078,2,2001,6.434546518787453,2,944,3.0,4.0,3.0,17.0,3.0,49,4004001,891136,289.0,56.521289033139794,230000
1411,6,7.419979923661835,1,1950,5.605802066295998,1,856,2.0,3.0,2.0,11.0,2.0,36,3802500,732736,121.0,55.056102067544685,140000
1412,4,6.947937068614969,2,1949,6.042632833682381,2,0,2.0,1.0,2.0,11.0,2.0,16,3798601,0,121.0,48.27382950943397,90000
1413,8,7.520234556474628,2,2005,6.431331081933479,2,1844,3.0,4.0,3.0,13.0,4.0,64,4020025,3400336,169.0,56.553927784395135,257000
1414,6,7.522400231387125,2,1923,5.916202062607435,1,833,2.0,3.0,3.0,4.0,2.0,36,3697929,693889,16.0,56.58650524117307,207000
1415,7,7.358830898342354,3,2007,6.493753839851686,2,1386,3.0,4.0,3.0,16.0,3.0,49,4028049,1920996,256.0,54.15239219039813,175900
1416,4,7.736743682453495,2,1885,6.329720905522696,2,777,2.0,3.0,2.0,6.0,2.0,16,3553225,603729,36.0,59.857202807984066,122500
1417,8,7.804251383528112,3,1998,6.975413927455952,2,1284,3.0,4.0,3.0,25.0,4.0,64,3992004,1648656,625.0,60.90633965730046,340000
1418,5,7.0431599159883405,1,1963,5.820082930352362,1,1144,2.0,3.0,2.0,11.0,2.0,25,3853369,1308736,121.0,49.606101602184886,124000
1419,6,7.520234556474628,2,1969,6.293419278846481,2,1844,3.0,3.0,3.0,18.0,3.0,36,3876961,3400336,324.0,56.553927784395135,223000
1420,6,7.256297239690681,2,1968,6.655440350367647,2,708,2.0,3.0,2.0,14.0,3.0,36,3873024,501264,196.0,52.65384963074259,179900
1421,6,6.975413927455952,2,1977,6.089044875446846,2,1069,2.0,4.0,2.0,10.0,3.0,36,3908529,1142761,100.0,48.65639945934647,127500
1422,6,6.744059186311348,2,2003,6.042632833682381,1,848,3.0,4.0,3.0,17.0,4.0,36,4012009,719104,289.0,45.48233430847048,136500
1423,6,7.697121317282625,2,1966,6.07073772800249,2,697,3.0,4.0,3.0,5.0,2.0,36,3865156,485809,25.0,59.245676572966616,274970
1424,5,7.20414929203594,1,1958,6.184148890937483,1,1024,2.0,3.0,2.0,11.0,2.0,25,3833764,1048576,121.0,51.899767021941926,144000
1425,6,7.133295954896068,2,1959,6.270988431858299,1,1252,3.0,3.0,3.0,11.0,2.0,36,3837681,1567504,121.0,50.883911180136614,142000
1426,7,7.662937850461535,2,1994,6.26530121273771,2,1223,3.0,4.0,3.0,25.0,3.0,49,3976036,1495729,625.0,58.72061650003606,271000
1427,5,7.351799869057777,1,1945,5.666426688112432,1,913,2.0,3.0,2.0,11.0,2.0,25,3783025,833569,121.0,54.04896131467794,140000
1428,5,6.690842277418564,1,1940,5.484796933490655,1,788,2.0,3.0,3.0,6.0,2.0,25,3763600,620944,36.0,44.767370381291634,119000
1429,6,7.273092595999522,2,1981,6.148468295917647,2,1440,3.0,4.0,3.0,14.0,4.0,36,3924361,2073600,196.0,52.897875909983064,182900
1430,5,7.516977224604321,2,2005,5.921578419643816,2,732,3.0,4.0,2.0,15.0,4.0,25,4020025,535824,225.0,56.504946595220076,192140
1431,6,6.8658910748834385,2,1976,6.089044875446846,2,958,2.0,4.0,2.0,10.0,3.0,36,3904576,917764,100.0,47.14046025216406,143750
1432,4,6.876264611890766,1,1927,5.37989735354046,2,656,2.0,3.0,2.0,6.0,2.0,16,3713329,430336,36.0,47.283015012741274,64500
1433,6,7.491645473605133,2,2000,6.113682179832232,2,936,2.0,4.0,2.0,15.0,4.0,36,4000000,876096,225.0,56.12475190218828,186500
1434,5,7.027314514039777,2,1977,6.184148890937483,2,1126,2.0,3.0,2.0,12.0,3.0,25,3908529,1267876,144.0,49.383149279234104,160000
1435,6,7.338238150065589,2,1962,6.137727054086234,1,1319,3.0,3.0,3.0,11.0,3.0,36,3849444,1739761,121.0,53.84973914707803,174000
1436,4,6.762729506931879,2,1971,6.270988431858299,1,864,2.0,3.0,2.0,11.0,2.0,16,3884841,746496,121.0,45.734510383927095,120500
1437,8,7.566828479208331,3,2008,6.652863029353347,2,1932,4.0,5.0,4.0,24.0,4.0,64,4032064,3732624,576.0,57.25689323375826,394617
1438,6,7.1204443723924875,2,1957,6.828712071641684,1,912,2.0,3.0,2.0,6.0,2.0,36,3829849,831744,36.0,50.70072806033585,149700
1439,7,7.453561871643373,2,1979,6.311734809152915,2,539,2.0,3.0,2.0,14.0,3.0,49,3916441,290521,196.0,55.55558457441586,197000
1440,6,7.846198815497425,2,1922,6.511745329644728,2,588,2.0,5.0,2.0,18.0,4.0,36,3694084,345744,324.0,61.5628358523132,191000
1441,6,6.744059186311348,2,2004,6.042632833682381,1,848,3.0,4.0,3.0,17.0,3.0,36,4016016,719104,289.0,45.48233430847048,149300
1442,10,7.60489448081162,3,2008,6.70073110954781,2,1017,4.0,5.0,4.0,20.0,4.0,100,4032064,1034289,400.0,57.83442006427904,310000
1443,6,6.859614903654202,1,1916,5.262690188904886,1,952,2.0,3.0,1.0,4.0,2.0,36,3671056,906304,16.0,47.05431662643485,121000
1444,7,7.260522598089852,2,2004,6.440946540632921,2,1422,3.0,4.0,3.0,17.0,3.0,49,4016016,2022084,289.0,52.71518839737342,179600
1445,6,6.81783057145415,1,1966,5.484796933490655,1,814,2.0,3.0,2.0,7.0,2.0,36,3865156,662596,49.0,46.482813701054816,129000
1446,5,7.080867896690782,1,1962,5.746203190540153,1,1188,2.0,3.0,2.0,12.0,2.0,25,3849444,1411344,144.0,50.138690170386134,157900
1447,8,7.645397699428633,2,1995,6.322565239927284,2,1220,3.0,4.0,3.0,17.0,3.0,64,3980025,1488400,289.0,58.45210598242864,240000
1448,4,7.205635176410364,1,1910,5.953243334287785,1,560,2.0,2.0,2.0,5.0,2.0,16,3648100,313600,25.0,51.92117829552241,112000
1449,5,6.447305862541213,0,1970,0.0,1,630,2.0,4.0,4.0,1.0,1.0,25,3880900,396900,1.0,41.56775288515829,92000
1450,5,7.491645473605133,0,1974,0.0,2,896,2.0,4.0,2.0,11.0,1.0,25,3896676,802816,121.0,56.12475190218828,136000
1451,8,7.364547014255642,3,2008,6.734591659972948,2,1573,3.0,4.0,4.0,20.0,4.0,64,4032064,2474329,400.0,54.23655272518169,287090
1452,5,6.9782137426306985,2,2005,6.26530121273771,1,547,2.0,4.0,2.0,5.0,4.0,25,4020025,299209,25.0,48.69546703783994,145000
1453,5,7.039660349862076,0,2006,0.0,1,1140,2.0,4.0,2.0,12.0,1.0,25,4024036,1299600,144.0,49.55681784142024,84500
1454,7,7.108244139731541,2,2004,5.993961427306569,2,1221,3.0,4.0,3.0,20.0,3.0,49,4016016,1490841,400.0,50.5271347500278,185000
1455,6,7.4073177104694174,2,1999,6.133398042996649,2,953,2.0,4.0,2.0,15.0,3.0,36,3996001,908209,225.0,54.868355663833896,175000
1456,6,7.637234388789473,2,1978,6.2166061010848646,2,1542,2.0,4.0,2.0,14.0,2.0,36,3912484,2377764,196.0,58.327349109308514,210000
1457,7,7.75833346749091,1,1941,5.53338948872752,2,1152,4.0,3.0,3.0,18.0,3.0,49,3767481,1327104,324.0,60.19173819278953,266500
1458,5,6.983789965258135,1,1950,5.484796933490655,1,1078,2.0,3.0,3.0,11.0,2.0,25,3802500,1162084,121.0,48.77332227884022,142125
1459,5,7.136483208590247,1,1965,5.6240175061873385,1,1256,3.0,3.0,2.0,5.0,4.0,25,3861225,1577536,25.0,50.92939258649055,147500
