,OverallQual,GrLivArea,GarageCars,YearBuilt,GarageArea,FullBath,TotalBsmtSF,ExterQual_E,BsmtQual_E,KitchenQual_E,Neighborhood_E,GarageFinish_E,GarageType_E,Foundation_E,OverallQual2,TotalBsmtSF2,Neighborhood_E2
1265,7,7.2813856635702825,2,1999,6.2285110035911835,2,6.539585955617669,3.0,4.0,3.0,20.0,2.0,3.0,6.0,49,42.76618447091187,400.0
1266,7,7.5443321080536885,1,1910,5.733341276897746,1,6.8308742346461795,1.0,3.0,2.0,6.0,2.0,3.0,3.0,49,46.66084280955303,36.0
1267,9,7.610357618312838,3,2008,6.616065185132817,2,7.602401335665818,4.0,5.0,4.0,22.0,4.0,6.0,6.0,81,57.79650606853342,484.0
1268,8,8.145549631783584,3,1935,6.922643891475888,3,6.591673732008658,2.0,3.0,3.0,18.0,2.0,7.0,3.0,64,43.450162589252955,324.0
1269,5,7.329749689041512,1,1958,5.755742213586912,1,6.774223886357614,2.0,3.0,2.0,11.0,2.0,6.0,3.0,25,45.89010926249806,121.0
1270,7,7.329749689041512,2,1979,6.375024819828097,0,7.195187320178709,3.0,4.0,3.0,19.0,4.0,6.0,6.0,49,51.770720572460476,361.0
1271,6,7.306531398939505,2,1968,6.137727054086234,2,7.306531398939505,2.0,3.0,3.0,14.0,3.0,6.0,3.0,36,53.38540108368888,196.0
1272,5,6.841615476477592,1,1965,5.666426688112432,1,6.841615476477592,2.0,3.0,2.0,7.0,2.0,6.0,3.0,25,46.8077023279777,49.0
1273,6,7.213768308118642,1,1959,5.746203190540153,1,6.927557906278317,2.0,3.0,4.0,5.0,3.0,5.0,3.0,36,47.99105854483921,25.0
1274,5,7.1316985104669115,2,1910,6.315358001522335,2,6.495265555937008,2.0,3.0,2.0,18.0,2.0,3.0,6.0,25,42.18847464214169,324.0
1275,5,7.560601162768557,2,1948,5.993961427306569,2,6.834108738813838,2.0,3.0,2.0,11.0,2.0,3.0,3.0,25,46.70504225393167,121.0
1276,6,7.241366283322318,2,1972,6.210600077024653,1,6.584791392385716,2.0,3.0,2.0,14.0,2.0,6.0,3.0,36,43.35947768123702,196.0
1277,6,7.45298232946546,2,1967,6.175867270105761,1,7.427144133408616,2.0,4.0,2.0,14.0,3.0,6.0,3.0,36,55.16246997842602,196.0
1278,8,7.616775808698373,2,2002,6.359573868672378,2,7.029087564149662,3.0,4.0,3.0,17.0,3.0,6.0,6.0,64,49.40807198448343,289.0
1279,4,7.029087564149662,2,1920,6.270988431858299,1,6.54965074223381,2.0,3.0,2.0,2.0,3.0,3.0,3.0,16,42.8979248452439,4.0
1280,7,7.3613754289773485,2,2002,6.300785794663244,2,7.3613754289773485,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,54.18984820635144,289.0
1281,7,7.200424892944957,2,1990,6.184148890937483,2,7.177782416195197,2.0,4.0,2.0,22.0,4.0,6.0,3.0,49,51.52056041424096,484.0
1282,5,6.947937068614969,2,1977,6.184148890937483,2,6.947937068614969,2.0,4.0,3.0,17.0,2.0,3.0,3.0,25,48.27382950943397,289.0
1283,6,7.509335266016592,0,1971,0.0,2,6.816735880594968,2.0,3.0,2.0,12.0,1.0,1.0,3.0,36,46.46788806579085,144.0
1284,6,7.803026643632217,1,1919,5.820082930352362,2,6.690842277418564,2.0,3.0,3.0,9.0,2.0,3.0,6.0,36,44.767370381291634,81.0
1285,6,7.253470382684528,1,1939,5.638354669333745,1,6.660575149839686,2.0,3.0,2.0,4.0,2.0,3.0,3.0,36,44.363261326661956,16.0
1286,6,7.192182058713246,2,1963,6.270988431858299,1,7.192182058713246,2.0,3.0,2.0,14.0,2.0,6.0,3.0,36,51.7274827656767,196.0
1287,5,7.367077059881012,2,1964,5.968707559985366,2,7.393263094763838,2.0,3.0,2.0,19.0,2.0,6.0,3.0,25,54.66033918839696,361.0
1288,8,7.414572881350589,2,2000,6.214608098422191,2,7.31455283232408,3.0,4.0,4.0,23.0,4.0,6.0,6.0,64,53.50268313686022,529.0
1289,8,7.58629630715272,3,2006,6.625392368007956,2,6.990256500493881,3.0,4.0,4.0,24.0,4.0,7.0,6.0,64,48.863685942696954,576.0
1290,5,7.050122520269059,2,1964,6.184148890937483,1,7.050122520269059,2.0,3.0,2.0,11.0,3.0,6.0,6.0,25,49.704227550804944,121.0
1291,5,7.172424577124845,1,1972,5.579729825986222,2,6.447305862541213,2.0,3.0,2.0,3.0,2.0,3.0,3.0,25,41.56775288515829,9.0
1292,5,7.771910256435763,1,1892,6.07073772800249,2,6.902742737158593,2.0,3.0,2.0,6.0,3.0,6.0,4.0,25,47.6478572953957,36.0
1293,7,7.417580402414544,2,1976,6.270988431858299,2,6.725033642166843,2.0,4.0,2.0,14.0,3.0,6.0,6.0,49,45.226077488275834,196.0
1294,5,6.762729506931879,2,1955,6.35088571671474,1,6.762729506931879,2.0,3.0,2.0,5.0,2.0,3.0,3.0,25,45.734510383927095,25.0
1295,5,6.959398512133975,1,1968,5.666426688112432,1,6.959398512133975,2.0,3.0,2.0,11.0,3.0,6.0,3.0,25,48.433227650692594,121.0
1296,5,7.029087564149662,2,1963,6.26530121273771,2,7.02197642307216,2.0,3.0,2.0,11.0,3.0,6.0,3.0,25,49.30815288618128,121.0
1297,6,6.9782137426306985,2,2005,6.26530121273771,2,6.306275286948016,2.0,4.0,2.0,5.0,4.0,5.0,6.0,36,39.76910799477128,25.0
1299,5,7.1284959456800365,1,1959,5.723585101952381,1,7.1284959456800365,2.0,3.0,3.0,11.0,3.0,6.0,3.0,25,50.81545444757672,121.0
1300,7,7.592870287844818,2,1999,6.19644412779452,2,6.88653164253051,3.0,4.0,3.0,15.0,4.0,6.0,6.0,49,47.42431806357397,225.0
1301,6,7.3098814858247865,1,1942,5.365976015021851,1,6.648984550024776,2.0,3.0,3.0,18.0,2.0,6.0,3.0,36,44.20899554646818,324.0
1302,8,7.834788107388194,3,1994,6.739336627357174,2,7.061334366910438,3.0,4.0,3.0,25.0,3.0,6.0,6.0,64,49.86244304131043,625.0
1303,7,7.388327859577107,3,2005,6.727431724850855,2,7.388327859577107,3.0,4.0,3.0,20.0,3.0,6.0,6.0,49,54.58738856060323,400.0
1304,7,7.443663683115591,2,2004,5.942799375126701,2,6.884486652042782,3.0,4.0,3.0,5.0,2.0,3.0,6.0,49,47.39615646215524,25.0
1305,9,7.410347097821024,2,2006,6.734591659972948,2,7.410347097821024,3.0,5.0,4.0,24.0,4.0,6.0,6.0,81,54.91324411018447,576.0
1306,7,7.221835825288449,2,2005,6.163314804034641,2,7.221835825288449,3.0,4.0,3.0,24.0,3.0,6.0,6.0,49,52.15491268741969,576.0
1307,5,6.898714534329988,2,1994,6.175867270105761,1,6.898714534329988,2.0,4.0,2.0,17.0,2.0,3.0,6.0,25,47.592262226175826,289.0
1308,5,7.023758954738443,2,1948,6.270988431858299,1,6.829793737512425,2.0,3.0,3.0,6.0,2.0,6.0,3.0,25,46.646082496963935,36.0
1309,6,7.166265974133638,2,1991,6.208590026096629,2,7.153833801578843,2.0,4.0,3.0,13.0,3.0,6.0,3.0,36,51.177338060612,169.0
1310,7,7.551186867296149,2,1959,6.342121418721152,2,7.551186867296149,3.0,4.0,4.0,18.0,4.0,6.0,6.0,49,57.02042310482583,324.0
1311,7,7.150701457592526,2,2005,6.2324480165505225,2,7.150701457592526,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,51.13253133561588,289.0
1312,8,7.941295570906532,2,1990,6.621405651764134,2,7.282073658093465,3.0,5.0,3.0,25.0,3.0,6.0,6.0,64,53.02859676189873,625.0
1313,9,7.8632667240095735,3,1999,6.659293919683638,2,7.2399325913204695,3.0,4.0,3.0,25.0,4.0,7.0,6.0,81,52.416623926864325,625.0
1314,4,6.855408798609928,1,1954,5.638354669333745,1,6.855408798609928,2.0,3.0,2.0,5.0,2.0,3.0,3.0,16,46.99662979605842,25.0
1315,6,7.655864017616056,2,1969,6.3578422665081,2,6.859614903654202,2.0,2.0,2.0,11.0,2.0,6.0,3.0,36,47.05431662643485,121.0
1316,8,7.396948602621014,3,2008,6.7580945044277305,2,7.392031567514591,3.0,5.0,4.0,17.0,3.0,6.0,6.0,64,54.642130695132224,289.0
1317,7,7.210079628170788,2,2006,6.1463292576688975,2,7.210079628170788,3.0,5.0,3.0,20.0,3.0,6.0,6.0,49,51.98524824456341,400.0
1318,8,7.488852955733459,3,2001,6.618738983517219,2,7.469654172932128,3.0,4.0,3.0,17.0,3.0,6.0,6.0,64,55.79573346320236,289.0
1319,4,6.855408798609928,1,1954,5.517452896464707,1,6.762729506931879,2.0,3.0,2.0,5.0,2.0,6.0,6.0,16,45.734510383927095,25.0
1320,6,7.2991214627108,2,1957,6.093569770045136,1,7.2991214627108,2.0,3.0,2.0,11.0,3.0,6.0,3.0,36,53.277174127405445,121.0
1321,3,6.580639137284949,1,1949,5.662960480135946,1,0.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,9,0.0,16.0
1322,7,7.562161631225652,2,1992,6.336825731146441,2,6.621405651764134,3.0,4.0,3.0,25.0,3.0,6.0,6.0,49,43.84301280521402,625.0
1323,4,6.5638555265321274,0,1940,0.0,1,6.042632833682381,1.0,3.0,1.0,4.0,1.0,1.0,3.0,16,36.51341156269636,16.0
1324,8,7.493317248862145,3,2006,6.79794041297493,2,7.493317248862145,3.0,5.0,3.0,20.0,3.0,6.0,6.0,64,56.14980339209495,400.0
1325,4,6.680854678790215,0,1922,0.0,1,6.680854678790215,2.0,3.0,2.0,2.0,1.0,1.0,2.0,16,44.63381923911311,4.0
1326,3,6.652863029353347,0,1931,0.0,1,6.300785794663244,2.0,3.0,3.0,5.0,1.0,1.0,2.0,9,39.69990163023013,25.0
1327,5,6.705639094860003,1,1982,5.579729825986222,1,6.705639094860003,3.0,3.0,3.0,12.0,2.0,6.0,3.0,25,44.96559567051488,144.0
1328,6,7.934871565945177,2,1920,6.255750041753367,2,7.32052696227274,3.0,4.0,2.0,6.0,2.0,3.0,2.0,36,53.59011500536215,36.0
1329,7,7.398174092970465,2,1998,6.137727054086234,2,6.841615476477592,2.0,4.0,2.0,15.0,4.0,6.0,6.0,49,46.8077023279777,225.0
1330,8,7.370860166536716,3,2006,6.716594773520978,2,7.370860166536716,3.0,4.0,3.0,20.0,3.0,6.0,6.0,64,54.32957959463767,400.0
1331,5,6.86171134048073,2,1976,6.3578422665081,1,6.815639990074331,2.0,3.0,2.0,17.0,2.0,3.0,3.0,25,46.45294847430043,289.0
1332,4,6.705639094860003,1,1938,5.666426688112432,1,6.705639094860003,2.0,3.0,2.0,5.0,2.0,3.0,3.0,16,44.96559567051488,25.0
1333,5,7.215975002651466,1,1938,5.697093486505405,1,6.6895992691789665,2.0,3.0,3.0,2.0,2.0,3.0,3.0,25,44.75073838219976,4.0
1334,5,7.2196420401307355,2,1970,6.089044875446846,1,6.641182169740591,2.0,3.0,2.0,3.0,2.0,6.0,3.0,25,44.10530061168034,9.0
1335,6,7.19668657083435,2,1977,6.447305862541213,2,7.208600337960199,2.0,4.0,2.0,14.0,3.0,6.0,3.0,36,51.963918832439894,196.0
1336,5,7.4127640174265625,2,1973,6.2285110035911835,2,7.4127640174265625,2.0,3.0,2.0,14.0,2.0,3.0,3.0,25,54.94907037805399,196.0
1337,4,6.542471960506805,0,1941,0.0,1,6.542471960506805,2.0,3.0,1.0,6.0,1.0,1.0,3.0,16,42.80393935401775,36.0
1338,7,7.529406457837013,2,2002,6.20050917404269,2,6.821107472256465,3.0,4.0,3.0,17.0,3.0,7.0,6.0,49,46.52750714807298,289.0
1339,5,6.762729506931879,1,1972,5.666426688112432,1,6.762729506931879,2.0,3.0,2.0,17.0,3.0,6.0,3.0,25,45.734510383927095,289.0
1340,4,6.771935555839602,4,1971,6.175867270105761,1,6.755768921984255,2.0,3.0,2.0,11.0,2.0,3.0,3.0,16,45.6404137272483,121.0
1341,6,7.016609683894219,2,2003,6.3578422665081,1,7.016609683894219,2.0,4.0,3.0,13.0,2.0,3.0,6.0,36,49.232811456118135,169.0
1342,8,7.682482446534506,2,2002,6.473890696352274,2,7.158513997329321,3.0,4.0,3.0,17.0,3.0,6.0,6.0,64,51.244322649959805,289.0
1343,6,7.5569505720129,2,1928,5.8377304471659395,1,6.799055862058796,2.0,3.0,2.0,18.0,2.0,3.0,2.0,36,46.22716061539608,324.0
1344,7,7.284134806195205,2,2006,6.089044875446846,2,6.591673732008658,3.0,4.0,3.0,17.0,4.0,6.0,6.0,49,43.450162589252955,289.0
1345,4,6.8679744089702925,1,1920,5.733341276897746,1,6.8679744089702925,2.0,3.0,1.0,6.0,2.0,3.0,6.0,16,47.16907248227084,36.0
1346,7,7.676473646389156,2,1968,6.2324480165505225,2,7.358193752733032,2.0,3.0,2.0,14.0,3.0,6.0,3.0,49,54.14301530275942,196.0
1347,8,7.482681828154651,3,2006,6.569481420414296,2,7.457609289715606,3.0,5.0,3.0,22.0,4.0,6.0,6.0,64,55.615936318052505,484.0
1348,7,7.3098814858247865,2,1998,6.244166900663736,2,7.301822342137932,3.0,4.0,3.0,13.0,3.0,6.0,6.0,49,53.31660951614467,169.0
1349,8,7.765993079407675,0,1872,0.0,2,6.529418838262226,2.0,3.0,2.0,6.0,1.0,1.0,2.0,64,42.63331036545363,36.0
1350,5,7.876638460975463,4,1969,6.876264611890766,2,7.130098510125578,2.0,3.0,2.0,11.0,2.0,3.0,3.0,25,50.83830476409498,121.0
1351,6,7.448333860897476,2,1962,6.19644412779452,1,6.755768921984255,2.0,3.0,2.0,11.0,4.0,6.0,3.0,36,45.6404137272483,121.0
1352,6,7.0707241072602764,2,1937,6.437751649736401,1,6.54965074223381,3.0,3.0,2.0,4.0,2.0,3.0,2.0,36,42.8979248452439,16.0
1353,8,8.08301991917133,3,1995,6.502790045915623,2,7.617759576608505,3.0,4.0,3.0,25.0,4.0,6.0,6.0,64,58.0302609670106,625.0
1354,7,7.531552381407289,3,2000,6.733401891837359,2,6.900730664045173,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,47.62008369769333,289.0
1355,7,7.560601162768557,2,1968,6.1903154058531475,3,6.3473892096560105,2.0,3.0,3.0,14.0,3.0,6.0,3.0,49,40.289349778857556,196.0
1356,5,6.794586580876499,1,1966,5.579729825986222,1,6.762729506931879,2.0,3.0,2.0,11.0,3.0,6.0,3.0,25,45.734510383927095,121.0
1357,5,6.983789965258135,2,1971,6.2166061010848646,1,6.983789965258135,2.0,3.0,2.0,11.0,4.0,6.0,3.0,25,48.77332227884022,121.0
1358,6,7.3613754289773485,2,2000,6.089044875446846,2,6.6293632534374485,3.0,4.0,3.0,20.0,2.0,3.0,6.0,36,43.948457146026755,400.0
1359,9,7.591357046698551,3,2004,6.647688373563329,2,7.591357046698551,3.0,5.0,4.0,24.0,4.0,6.0,6.0,81,57.62870181045975,576.0
1360,5,7.86403565907245,2,1921,6.432940092739179,3,6.418364935936212,2.0,3.0,2.0,9.0,3.0,7.0,2.0,25,41.19540845085545,81.0
1361,7,7.333676395657684,2,2005,6.066108090103747,2,7.333676395657684,3.0,5.0,3.0,23.0,4.0,6.0,6.0,49,53.78280947622668,529.0
1362,4,7.461065514354283,1,1920,5.910796644040527,2,6.573680166960646,2.0,3.0,2.0,11.0,2.0,6.0,2.0,16,43.21327093749174,121.0
1363,6,7.253470382684528,2,2006,6.07073772800249,2,6.424869023905388,2.0,4.0,3.0,15.0,4.0,7.0,6.0,36,41.27894197433898,225.0
1364,7,7.0909098220799835,2,2005,6.175867270105761,2,6.398594934535208,3.0,4.0,3.0,20.0,3.0,3.0,6.0,49,40.942017136259615,400.0
1365,7,7.423568444259167,2,2000,6.498282149476434,2,6.703188113240863,3.0,4.0,3.0,20.0,3.0,6.0,6.0,49,44.9327308814936,400.0
1366,7,7.490529402060711,2,1999,6.3784261836515865,2,6.773080375655535,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,45.87461777509013,289.0
1367,5,7.297091005160418,1,1977,5.820082930352362,2,6.630683385642372,2.0,3.0,2.0,1.0,3.0,6.0,6.0,25,43.96596216063379,1.0
1368,6,6.744059186311348,2,2003,6.042632833682381,1,6.744059186311348,3.0,4.0,3.0,17.0,4.0,6.0,6.0,36,45.48233430847048,289.0
1369,8,7.419979923661835,2,2003,6.220590170099739,2,7.4133673356952405,3.0,4.0,3.0,17.0,4.0,6.0,6.0,64,54.95801525395315,289.0
1370,4,7.226209010100671,1,1920,5.82600010738045,1,6.734591659972948,1.0,3.0,2.0,6.0,4.0,3.0,6.0,16,45.35472482657719,36.0
1371,6,7.415776975415394,1,1955,5.934894195619588,1,6.900730664045173,2.0,3.0,3.0,11.0,3.0,7.0,3.0,36,47.62008369769333,121.0
1372,7,7.6487397889562425,2,1998,6.369900982828227,2,7.011213987350367,2.0,4.0,3.0,17.0,3.0,3.0,6.0,49,49.15712157641744,289.0
1373,10,7.876258882303226,3,2001,6.690842277418564,2,7.876258882303226,4.0,5.0,4.0,25.0,3.0,6.0,6.0,100,62.03545398106046,625.0
1374,7,7.580189417944541,3,2005,6.842683282238422,2,6.934397209928558,3.0,4.0,3.0,20.0,4.0,6.0,6.0,49,48.08586466506497,400.0
1375,8,7.360103972989152,3,2007,6.583409222158765,2,7.360103972989152,3.0,4.0,3.0,22.0,4.0,6.0,6.0,64,54.1711304932107,484.0
1376,6,6.673297967767654,1,1930,5.081404364984463,1,6.645090969505644,2.0,4.0,2.0,9.0,2.0,3.0,2.0,36,44.15723399300546,81.0
1377,5,7.380879035564116,2,1941,6.493753839851686,2,6.892641641172089,2.0,3.0,2.0,5.0,2.0,3.0,3.0,25,47.50850879361947,25.0
1378,6,6.895682697747868,1,1973,5.579729825986222,1,6.182084906716632,2.0,3.0,2.0,3.0,2.0,3.0,3.0,36,38.21817379385359,9.0
1379,5,7.240649694255466,2,2006,5.993961427306569,2,5.953243334287785,2.0,4.0,3.0,22.0,4.0,7.0,6.0,25,35.441106197241936,484.0
1380,3,6.762729506931879,1,1914,5.303304908059076,1,6.762729506931879,2.0,3.0,2.0,5.0,2.0,3.0,2.0,9,45.734510383927095,25.0
1381,6,7.658227526161352,2,1970,6.311734809152915,2,7.095064377287131,2.0,3.0,2.0,11.0,4.0,6.0,3.0,36,50.33993851784883,121.0
1382,7,7.47477218239787,2,1920,6.3578422665081,1,6.391917113392602,2.0,2.0,3.0,6.0,2.0,3.0,2.0,49,40.856604384481216,36.0
1383,5,7.256297239690681,2,1918,6.3578422665081,2,6.705639094860003,2.0,3.0,3.0,7.0,2.0,6.0,2.0,25,44.96559567051488,49.0
1384,6,7.138073034044347,1,1939,5.638354669333745,1,6.329720905522696,2.0,3.0,2.0,5.0,2.0,3.0,2.0,36,40.06536674181106,25.0
1385,4,7.051855622955894,1,1922,5.484796933490655,1,6.680854678790215,2.0,3.0,3.0,2.0,2.0,3.0,2.0,16,44.63381923911311,4.0
1386,7,7.932003152361385,2,1978,6.336825731146441,3,7.239214973779806,2.0,4.0,3.0,14.0,3.0,6.0,3.0,49,52.40623343659775,196.0
1387,6,7.834788107388194,1,1916,5.37989735354046,2,6.5722825426940075,2.0,3.0,3.0,6.0,2.0,3.0,2.0,36,43.19489782100041,36.0
1388,9,7.465655310134056,3,2006,6.63200177739563,2,7.465655310134056,4.0,5.0,4.0,15.0,4.0,6.0,6.0,81,55.73600920973283,225.0
1389,6,7.105786129481271,2,1941,6.089044875446846,1,6.601230118728877,2.0,3.0,2.0,4.0,2.0,3.0,2.0,36,43.57623908041326,16.0
1390,7,7.330405211844402,2,2000,6.295266001439646,2,7.330405211844402,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,53.734840569835576,289.0
1391,5,7.368339686311381,3,1967,6.675823221634848,2,7.368339686311381,2.0,3.0,2.0,11.0,2.0,3.0,3.0,25,54.2924297328713,121.0
1392,5,6.803505257608338,1,1967,5.666426688112432,1,6.762729506931879,2.0,3.0,2.0,11.0,3.0,6.0,3.0,25,45.734510383927095,121.0
1393,6,7.556427969440253,2,1905,6.511745329644728,2,6.180016653652572,2.0,2.0,2.0,6.0,2.0,3.0,2.0,36,38.19260583942314,36.0
1394,7,7.313886831633462,3,2006,6.47543271670409,2,7.213031659834869,3.0,4.0,3.0,16.0,4.0,6.0,6.0,49,52.02782572578017,256.0
1395,8,7.817222785508166,3,2005,6.466144724237619,2,6.9985096422506015,3.0,4.0,3.0,22.0,4.0,7.0,6.0,64,48.979137212674644,484.0
1396,5,7.431299675155903,2,1948,6.35088571671474,1,6.617402977974478,2.0,3.0,2.0,22.0,2.0,3.0,3.0,25,43.79002217290549,484.0
1397,5,7.322510433997394,1,1920,5.198497031265826,1,6.84587987526405,2.0,3.0,2.0,4.0,2.0,3.0,2.0,25,46.86607126654532,16.0
1398,5,7.552237287560802,1,1950,5.484796933490655,1,7.097548850614793,2.0,3.0,2.0,11.0,2.0,6.0,3.0,25,50.37519968686336,121.0
1399,6,7.3833681469923835,1,1925,5.37989735354046,2,6.884486652042782,2.0,3.0,3.0,9.0,2.0,3.0,2.0,36,47.39615646215524,81.0
1400,6,7.055312843339752,1,1929,5.342334251964811,1,6.760414691083428,2.0,3.0,2.0,4.0,3.0,7.0,2.0,36,45.70320679541664,16.0
1401,6,7.374001859350161,2,2004,5.988961416889864,2,6.733401891837359,2.0,3.0,2.0,15.0,4.0,6.0,6.0,36,45.33870103699893,225.0
1402,7,7.166265974133638,2,2006,6.4967749901858625,2,7.160069207596127,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,51.26659105756623,289.0
1403,8,7.289610521451167,3,2007,6.626717749249025,2,7.303843225277705,3.0,4.0,3.0,20.0,2.0,6.0,6.0,64,53.34612585943502,400.0
1404,3,7.102499355774649,3,1915,6.842683282238422,1,6.511745329644728,2.0,3.0,2.0,6.0,2.0,3.0,6.0,9,42.402827238149925,36.0
1405,8,7.4067107301776405,2,2004,6.180016653652572,2,7.374629015218945,3.0,5.0,3.0,18.0,4.0,6.0,6.0,64,54.385153112109144,324.0
1406,5,6.645090969505644,2,1972,5.983936280687191,1,6.645090969505644,2.0,4.0,2.0,17.0,2.0,3.0,3.0,25,44.15723399300546,289.0
1407,5,6.726233402358747,0,1985,0.0,1,6.726233402358747,2.0,3.0,2.0,12.0,1.0,1.0,3.0,25,45.24221578300652,144.0
1408,4,7.218176838403408,2,1910,6.270988431858299,1,6.434546518787453,2.0,2.0,2.0,6.0,2.0,3.0,3.0,16,41.40338890243973,36.0
1409,7,7.646831391430482,2,1986,6.297109319933935,2,6.674561391814426,2.0,4.0,2.0,14.0,4.0,6.0,3.0,49,44.549769773099726,196.0
1410,7,7.518064181233078,2,2001,6.434546518787453,2,6.851184927493743,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,46.93873491071744,289.0
1411,6,7.419979923661835,1,1950,5.605802066295998,1,6.75343791859778,2.0,3.0,2.0,11.0,2.0,6.0,3.0,36,45.60892372035431,121.0
1412,4,6.947937068614969,2,1949,6.042632833682381,2,0.0,2.0,1.0,2.0,11.0,2.0,3.0,1.0,16,0.0,121.0
1413,8,7.520234556474628,2,2005,6.431331081933479,2,7.520234556474628,3.0,4.0,3.0,13.0,4.0,6.0,6.0,64,56.553927784395135,169.0
1414,6,7.522400231387125,2,1923,5.916202062607435,1,6.726233402358747,2.0,3.0,3.0,4.0,2.0,3.0,2.0,36,45.24221578300652,16.0
1415,7,7.358830898342354,3,2007,6.493753839851686,2,7.234898420314831,3.0,4.0,3.0,16.0,3.0,6.0,6.0,49,52.34375515227404,256.0
1416,4,7.736743682453495,2,1885,6.329720905522696,2,6.656726524178391,2.0,3.0,2.0,6.0,2.0,3.0,6.0,16,44.31200801770013,36.0
1417,8,7.804251383528112,3,1998,6.975413927455952,2,7.158513997329321,3.0,4.0,3.0,25.0,4.0,6.0,6.0,64,51.244322649959805,625.0
1418,5,7.0431599159883405,1,1963,5.820082930352362,1,7.0431599159883405,2.0,3.0,2.0,11.0,2.0,3.0,3.0,25,49.606101602184886,121.0
1419,6,7.520234556474628,2,1969,6.293419278846481,2,7.520234556474628,3.0,3.0,3.0,18.0,3.0,6.0,3.0,36,56.553927784395135,324.0
1420,6,7.256297239690681,2,1968,6.655440350367647,2,6.5638555265321274,2.0,3.0,2.0,14.0,3.0,6.0,3.0,36,43.08419937318635,196.0
1421,6,6.975413927455952,2,1977,6.089044875446846,2,6.975413927455952,2.0,4.0,2.0,10.0,3.0,6.0,3.0,36,48.65639945934647,100.0
1422,6,6.744059186311348,2,2003,6.042632833682381,1,6.744059186311348,3.0,4.0,3.0,17.0,4.0,6.0,6.0,36,45.48233430847048,289.0
1423,6,7.697121317282625,2,1966,6.07073772800249,2,6.548219102762372,3.0,4.0,3.0,5.0,2.0,6.0,3.0,36,42.87917341778205,25.0
1424,5,7.20414929203594,1,1958,6.184148890937483,1,6.932447891572509,2.0,3.0,2.0,11.0,2.0,3.0,3.0,25,48.05883376936813,121.0
1425,6,7.133295954896068,2,1959,6.270988431858299,1,7.133295954896068,3.0,3.0,3.0,11.0,2.0,3.0,3.0,36,50.883911180136614,121.0
1426,7,7.662937850461535,2,1994,6.26530121273771,2,7.1098794630722715,3.0,4.0,3.0,25.0,3.0,6.0,6.0,49,50.55038597941685,625.0
1427,5,7.351799869057777,1,1945,5.666426688112432,1,6.81783057145415,2.0,3.0,2.0,11.0,2.0,6.0,3.0,25,46.482813701054816,121.0
1428,5,6.690842277418564,1,1940,5.484796933490655,1,6.670766320845874,2.0,3.0,3.0,6.0,2.0,6.0,3.0,25,44.499123307331594,36.0
1429,6,7.273092595999522,2,1981,6.148468295917647,2,7.273092595999522,3.0,4.0,3.0,14.0,4.0,6.0,3.0,36,52.897875909983064,196.0
1430,5,7.516977224604321,2,2005,5.921578419643816,2,6.597145701886651,3.0,4.0,2.0,15.0,4.0,7.0,6.0,25,43.52233141192152,225.0
1431,6,6.8658910748834385,2,1976,6.089044875446846,2,6.8658910748834385,2.0,4.0,2.0,10.0,3.0,6.0,3.0,36,47.14046025216406,100.0
1432,4,6.876264611890766,1,1927,5.37989735354046,2,6.48768401848461,2.0,3.0,2.0,6.0,2.0,3.0,2.0,16,42.09004392370062,36.0
1433,6,7.491645473605133,2,2000,6.113682179832232,2,6.842683282238422,2.0,4.0,2.0,15.0,4.0,6.0,6.0,36,46.82231450102518,225.0
1434,5,7.027314514039777,2,1977,6.184148890937483,2,7.027314514039777,2.0,3.0,2.0,12.0,3.0,6.0,3.0,25,49.383149279234104,144.0
1435,6,7.338238150065589,2,1962,6.137727054086234,1,7.1853870155804165,3.0,3.0,3.0,11.0,3.0,6.0,3.0,36,51.629786563671644,121.0
1436,4,6.762729506931879,2,1971,6.270988431858299,1,6.762729506931879,2.0,3.0,2.0,11.0,2.0,3.0,6.0,16,45.734510383927095,121.0
1437,8,7.566828479208331,3,2008,6.652863029353347,2,7.566828479208331,4.0,5.0,4.0,24.0,4.0,6.0,6.0,64,57.25689323375826,576.0
1438,6,7.1204443723924875,2,1957,6.828712071641684,1,6.816735880594968,2.0,3.0,2.0,6.0,2.0,6.0,3.0,36,46.46788806579085,36.0
1439,7,7.453561871643373,2,1979,6.311734809152915,2,6.29156913955832,2.0,3.0,2.0,14.0,3.0,6.0,3.0,49,39.583842237842624,196.0
1440,6,7.846198815497425,2,1922,6.511745329644728,2,6.3784261836515865,2.0,5.0,2.0,18.0,4.0,3.0,2.0,36,40.684320580292145,324.0
1441,6,6.744059186311348,2,2004,6.042632833682381,1,6.744059186311348,3.0,4.0,3.0,17.0,3.0,6.0,6.0,36,45.48233430847048,289.0
1442,10,7.60489448081162,3,2008,6.70073110954781,2,6.925595197110468,4.0,5.0,4.0,20.0,4.0,6.0,6.0,100,47.963868834239584,400.0
